Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,0.0,2.0,13.0,0.1,0.1,0.0,0.0,Mar,1,1,2,1,Returning_Visitor,True,False
2.0,9.0,0.0,0.0,26.0,623.0267,0.0,0.009047619,36.08245,0.0,Nov,2,2,4,20,Returning_Visitor,False,False
4.0,47.0,0.0,0.0,26.0,380.16666,0.0,0.015873017,0.0,0.0,May,4,1,1,1,Returning_Visitor,False,False
4.0,173.25,0.0,0.0,16.0,2041.0834,0.04,0.055,0.0,0.0,May,3,2,6,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,27.0,1739.25,0.022222223,0.039506175,0.0,0.6,May,2,2,7,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,28.25,0.08,0.093333334,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,16.0,1773.25,0.04375,0.072916664,0.0,0.0,Nov,2,2,3,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.4,May,1,1,3,3,Returning_Visitor,False,False
13.0,249.39166,1.0,103.0,71.0,2582.6997,0.0,0.013853727,6.7337446,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
1.0,37.5,0.0,0.0,45.0,2018.3,0.005681818,0.030822512,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,61.0,0.0,0.06666667,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,31.0,1350.5,0.006451613,0.016129032,0.0,0.0,Mar,2,5,2,2,Returning_Visitor,False,False
3.0,107.0,0.0,0.0,4.0,145.83333,0.0,0.016666668,0.0,0.0,Mar,3,2,7,1,New_Visitor,False,False
0.0,0.0,0.0,0.0,37.0,2296.25,0.0,0.014864865,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,False
6.0,116.697365,0.0,0.0,171.0,9405.837,0.008313228,0.02825617,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,False,True
1.0,55.4,0.0,0.0,28.0,630.64667,0.0,0.016666668,12.587222,0.0,Sep,2,4,7,4,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,11.0,887.0,0.054545455,0.096969694,0.0,0.0,Nov,2,5,3,1,Returning_Visitor,False,False
1.0,4.0,0.0,0.0,37.0,1296.9429,0.013888889,0.039814815,0.0,0.8,May,2,2,4,2,Returning_Visitor,False,False
9.0,199.38568,0.0,0.0,38.0,1342.4343,0.0,0.022542074,22.020716,0.0,Nov,2,2,2,2,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,3.0,46.75,0.0,0.06666667,0.0,0.0,Nov,2,2,3,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,35.0,0.0,0.1,0.0,0.0,Feb,1,1,6,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,48.0,4152.0835,0.00625,0.028125,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,22.0,0.0,0.1,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
6.0,1279.5,0.0,0.0,72.0,1032.762,0.0,0.001388889,0.0,0.0,May,2,4,1,3,New_Visitor,False,False
18.0,1012.5,6.0,114.333336,106.0,3163.097,0.011664747,0.021393867,1.3076823,0.0,Nov,3,2,6,13,Returning_Visitor,False,False
4.0,207.5,0.0,0.0,2.0,56.5,0.0,0.02,0.0,0.0,Dec,3,2,2,2,New_Visitor,True,False
2.0,20.15,0.0,0.0,60.0,1521.15,0.003333333,0.015277778,16.436373,0.0,Nov,2,4,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,7.0,205.5,0.0,0.042857144,0.0,0.0,Nov,3,2,9,13,Returning_Visitor,False,False
2.0,20.2,0.0,0.0,45.0,580.9357,0.004444444,0.005,0.0,0.0,Aug,2,2,1,2,New_Visitor,False,False
3.0,75.0,0.0,0.0,3.0,74.0,0.0,0.02,0.0,0.0,May,3,2,1,2,Returning_Visitor,False,False
12.0,1028.8334,1.0,3.0,155.0,6794.7354,0.002469136,0.015526696,3.7265303,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
13.0,407.57,0.0,0.0,146.0,2650.7805,0.0,0.011184211,0.0,0.0,Oct,4,1,1,2,Returning_Visitor,True,False
2.0,45.5,0.0,0.0,9.0,122.25,0.0,0.018181818,0.0,0.0,Dec,2,2,7,2,New_Visitor,False,False
2.0,50.5,0.0,0.0,70.0,2802.1167,0.002898551,0.017230274,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,False,False
5.0,151.33333,0.0,0.0,11.0,283.33334,0.03333333,0.058333334,13.91047,0.0,Nov,2,2,6,20,Returning_Visitor,False,True
6.0,87.333336,0.0,0.0,62.0,1470.853,0.0,0.009683372,0.0,0.0,Mar,2,4,6,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,12.0,130.5,0.0,0.008333333,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,False
1.0,28.2,0.0,0.0,20.0,679.56665,0.0,0.006349206,0.0,0.0,Nov,2,2,2,3,New_Visitor,False,False
4.0,60.2,0.0,0.0,8.0,132.8,0.0,0.009090909,0.0,0.0,Oct,1,1,1,2,Returning_Visitor,False,False
5.0,400.0,0.0,0.0,20.0,991.5,0.0,0.013043478,22.134197,0.0,Dec,2,2,3,2,Returning_Visitor,False,True
4.0,24.5,0.0,0.0,29.0,749.125,0.005882353,0.02745098,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,True
0.0,0.0,6.0,451.5,28.0,674.4345,0.005882353,0.01764706,0.0,0.0,May,3,2,4,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,30.0,1500.2134,0.0,0.003333333,0.0,0.0,Oct,2,6,1,1,Returning_Visitor,False,False
3.0,48.0,0.0,0.0,10.0,129.5,0.0,0.018181818,0.0,0.0,May,2,5,9,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,221.0,0.1,0.11666667,0.0,0.2,May,3,2,6,13,Returning_Visitor,False,False
0.0,0.0,2.0,889.5,30.0,784.0833,0.025,0.046875,0.0,0.0,Dec,2,2,6,13,Returning_Visitor,False,False
0.0,0.0,2.0,594.13336,39.0,922.40063,0.0,0.001709402,154.09554,0.0,Sep,3,2,1,2,New_Visitor,False,True
0.0,0.0,0.0,0.0,4.0,67.75,0.0,0.05,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
6.0,86.328575,4.0,24.0,131.0,5619.385,0.01294547,0.035488293,3.6138291,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,43.0,0.0,0.1,0.0,0.4,Feb,2,2,3,3,Returning_Visitor,False,False
1.0,51.0,0.0,0.0,66.0,1859.5,0.005128205,0.00974359,0.0,0.4,May,2,2,2,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,383.0,0.0,0.05,0.0,0.0,Nov,2,2,9,2,New_Visitor,True,False
0.0,0.0,0.0,0.0,12.0,574.0,0.016666668,0.083333336,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Dec,3,2,4,3,Returning_Visitor,False,False
8.0,388.79166,1.0,944.75,17.0,1464.4166,0.01904762,0.034920637,0.0,0.0,Nov,1,1,4,3,Returning_Visitor,False,False
1.0,19.0,0.0,0.0,8.0,87.0,0.0,0.014285714,0.0,0.6,May,2,2,1,3,New_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,25.0,0.13333334,0.12222222,0.0,0.0,May,3,2,3,4,Returning_Visitor,False,False
7.0,159.5,0.0,0.0,13.0,362.5,0.0,0.003921569,0.0,0.0,May,2,2,7,2,New_Visitor,False,False
4.0,464.5,0.0,0.0,9.0,635.7238,0.0,0.002777778,0.0,0.0,Jul,1,1,3,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,865.5833,0.0,0.002083333,93.77762,0.0,Dec,1,1,1,2,New_Visitor,True,True
2.0,56.5,1.0,28.75,42.0,1753.0834,0.0,0.007301587,4.596751,0.0,Nov,4,1,9,8,Returning_Visitor,True,True
2.0,305.125,3.0,368.25,27.0,1121.25,0.02,0.042857144,39.519806,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
6.0,148.8,4.0,81.333336,29.0,1715.6879,0.010909091,0.027138047,0.0,0.0,Mar,2,2,9,1,Returning_Visitor,False,False
0.0,0.0,1.0,249.5,33.0,1458.9762,0.02745922,0.041167133,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,1952.5,0.06666667,0.12222222,0.0,0.0,Nov,1,1,2,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,105.0,0.0,0.05,0.0,0.0,Nov,2,5,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,465.75,0.0,0.021333333,0.0,0.0,Nov,3,2,1,8,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,7.0,272.5,0.0,0.03333333,0.0,0.0,Mar,1,1,6,2,New_Visitor,True,False
2.0,66.0,1.0,0.0,10.0,302.0,0.042857144,0.05952381,19.534954,0.0,Mar,2,6,3,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,5.0,63.0,0.0,0.04,0.0,0.0,Feb,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,48.0,1053.9524,0.005434783,0.009815547,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
6.0,360.91666,4.0,114.2,17.0,806.65,0.01,0.015,0.0,0.0,June,2,10,3,5,New_Visitor,True,False
1.0,30.0,0.0,0.0,7.0,157.5,0.0,0.025,0.0,0.0,Mar,2,2,3,3,New_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,2,8,3,Returning_Visitor,False,False
5.0,262.5,0.0,0.0,45.0,1456.2738,0.0,0.018707482,13.5306835,0.0,May,2,2,7,4,Returning_Visitor,False,True
4.0,206.06667,0.0,0.0,9.0,113.433334,0.0,0.018181818,0.0,0.0,Oct,2,2,1,6,Returning_Visitor,False,False
0.0,0.0,1.0,41.5,98.0,2400.0378,0.000183655,0.011646771,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
1.0,20.0,0.0,0.0,21.0,442.0,0.008695652,0.020289855,42.281277,0.0,Nov,2,2,1,13,Returning_Visitor,False,False
1.0,183.0,0.0,0.0,28.0,586.3722,0.0,0.004021164,0.0,0.0,Dec,3,2,6,10,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,May,2,2,6,6,Returning_Visitor,False,False
4.0,134.1,0.0,0.0,7.0,110.3,0.0,0.015151515,0.0,0.0,Sep,3,2,1,5,New_Visitor,False,False
0.0,0.0,0.0,0.0,43.0,813.8,0.023255814,0.03255814,0.0,0.6,May,2,5,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,219.5,0.0,0.016666668,0.0,0.0,May,1,2,2,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,56.0,0.04,0.08,0.0,0.0,May,3,2,3,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,39.0,1348.45,0.01025641,0.02039072,0.0,0.0,Jul,1,2,1,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,2123.0,0.018181818,0.036363635,0.0,0.0,Dec,2,2,1,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,23.0,736.23334,0.004545455,0.013636364,140.66214,0.0,Dec,1,8,1,11,New_Visitor,False,True
0.0,0.0,4.0,37.0,69.0,4112.3945,0.007123288,0.022355057,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,26.0,1685.2667,0.007692308,0.034615386,0.0,0.0,Mar,2,2,6,3,Returning_Visitor,True,False
10.0,337.9,1.0,6.0,123.0,2396.2725,0.000902151,0.008565782,1.9525534,0.0,June,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,181.0,0.075,0.1,0.0,0.0,Mar,3,2,1,13,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,10.0,300.0,0.0,0.05,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1.0,0.0,3.0,92.5,9.0,359.16666,0.0,0.018181818,58.167274,0.0,May,1,1,1,5,New_Visitor,False,True
0.0,0.0,0.0,0.0,20.0,593.70197,0.0,0.005364455,20.826132,0.0,Nov,2,5,2,5,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,42.0,562.6667,0.009340659,0.032583773,0.0,0.0,May,2,2,4,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.1,0.0,0.0,Mar,1,1,5,3,Returning_Visitor,False,False
0.0,0.0,1.0,113.0,27.0,3178.5833,0.025,0.04047619,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
1.0,77.1,0.0,0.0,35.0,365.58334,0.017142856,0.026857143,0.0,0.0,Nov,2,2,1,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,32.0,3837.5,0.0,0.00625,0.0,0.0,May,2,2,2,4,Returning_Visitor,False,False
5.0,76.0,0.0,0.0,66.0,1415.3875,0.00358209,0.014262023,9.829115,0.0,Dec,2,2,5,2,Returning_Visitor,False,False
2.0,9.0,1.0,0.0,106.0,6617.791,0.009047619,0.026412306,1.7774925,0.0,Nov,3,2,1,1,Returning_Visitor,True,True
7.0,75.05,0.0,0.0,31.0,489.14523,0.011111111,0.022222223,27.382242,0.0,Mar,2,2,5,2,Returning_Visitor,True,True
4.0,365.03333,0.0,0.0,9.0,461.73334,0.026666667,0.032991454,33.60744,0.0,Aug,2,2,1,2,Returning_Visitor,False,False
4.0,40.0,2.0,146.0,56.0,2866.902,0.0,0.010451977,85.75286,0.0,Mar,2,2,2,2,Returning_Visitor,True,False
11.0,456.23334,1.0,13.0,89.0,1904.6536,0.01827957,0.027002923,0.0,0.0,Oct,1,1,4,3,Returning_Visitor,False,False
0.0,0.0,1.0,0.0,10.0,1584.25,0.02,0.05,0.0,0.0,Dec,2,2,1,8,Returning_Visitor,False,False
2.0,157.25,0.0,0.0,29.0,2999.7166,0.0,0.005952381,0.0,0.0,Dec,3,2,2,6,Returning_Visitor,False,False
1.0,43.666668,0.0,0.0,57.0,4555.024,0.0,0.030621469,9.102938,0.0,May,2,2,1,1,Returning_Visitor,False,False
5.0,68.0,0.0,0.0,36.0,818.5,0.007894737,0.028070174,0.0,0.8,May,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,June,2,2,1,3,Returning_Visitor,False,False
4.0,103.0,0.0,0.0,13.0,250.16667,0.0,0.030612245,0.0,0.0,Mar,3,2,1,11,Returning_Visitor,False,False
6.0,190.92319,0.0,0.0,7.0,603.25653,0.021862349,0.034024525,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,71.6,0.028571429,0.071428575,0.0,0.0,Nov,1,1,9,4,Returning_Visitor,False,False
2.0,95.0,0.0,0.0,24.0,360.54166,0.011538462,0.017948719,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,48.0,3644.7524,0.0,0.016666668,18.209957,0.0,Mar,2,2,7,2,Returning_Visitor,False,False
8.0,268.25,0.0,0.0,71.0,2426.7917,0.002702703,0.010810811,33.868492,0.0,Nov,2,2,1,8,Returning_Visitor,False,True
3.0,44.0,0.0,0.0,14.0,469.8762,0.0,0.005357143,0.0,0.0,Mar,2,4,1,10,Returning_Visitor,False,False
1.0,9.0,0.0,0.0,22.0,1889.25,0.0,0.024603175,0.0,0.0,Aug,2,2,7,6,Returning_Visitor,False,False
5.0,325.33334,4.0,94.0,39.0,1603.5,0.005,0.0115625,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
3.0,197.5,0.0,0.0,15.0,343.25,0.011764706,0.029411765,0.0,0.0,Dec,2,4,4,2,Returning_Visitor,False,False
1.0,250.8,2.0,194.4,2.0,194.4,0.0,0.05,0.0,0.0,Aug,2,2,1,6,New_Visitor,True,False
3.0,102.6,0.0,0.0,35.0,871.8333,0.0,0.002631579,0.0,0.0,Oct,1,1,1,2,New_Visitor,True,False
0.0,0.0,0.0,0.0,12.0,309.36667,0.014285714,0.01904762,14.377858,0.0,Sep,3,2,1,6,New_Visitor,False,True
3.0,101.64286,0.0,0.0,137.0,3978.6262,0.001449275,0.004746377,81.75846,0.0,Dec,2,10,3,1,Returning_Visitor,False,False
2.0,12.0,0.0,0.0,8.0,60.0,0.0,0.02,0.0,0.0,Mar,2,2,3,2,New_Visitor,True,False
1.0,86.6,0.0,0.0,14.0,349.5762,0.0,0.004761905,60.437378,0.0,Nov,1,1,1,3,New_Visitor,False,True
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,June,1,1,3,2,Returning_Visitor,False,False
6.0,133.46666,0.0,0.0,44.0,2664.4458,0.002040816,0.010884354,97.86084,0.0,Nov,2,2,1,3,Returning_Visitor,True,True
6.0,132.22,3.0,18.0,22.0,418.84445,0.0,0.001020408,0.0,0.0,Oct,2,2,1,2,New_Visitor,True,False
1.0,0.0,0.0,0.0,29.0,1085.9,0.0,0.007407407,30.545963,0.0,Nov,2,2,1,4,New_Visitor,False,True
0.0,0.0,0.0,0.0,12.0,547.3333,0.0,0.03333333,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
6.0,449.25,0.0,0.0,29.0,778.35834,0.013793103,0.024137931,0.0,0.0,May,3,2,5,3,Returning_Visitor,True,False
1.0,22.0,0.0,0.0,29.0,2209.75,0.0,0.03505747,0.0,0.0,Nov,3,2,8,2,Returning_Visitor,False,False
6.0,138.5,0.0,0.0,27.0,546.6071,0.013095238,0.03470238,0.0,0.0,Dec,1,8,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,72.0,2129.3333,0.0,0.01875,0.0,0.8,May,2,5,1,6,Returning_Visitor,False,False
2.0,76.6,0.0,0.0,16.0,368.46667,0.0,0.021568626,0.0,0.0,Oct,4,1,4,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,37.0,1118.6472,0.0,0.008148148,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,3,2,2,10,Other,False,False
0.0,0.0,0.0,0.0,58.0,2665.798,0.007142857,0.02728896,0.0,0.8,May,2,2,3,4,Returning_Visitor,False,False
2.0,42.2,0.0,0.0,17.0,440.2262,0.02631579,0.023684211,0.0,0.0,Jul,3,2,3,1,Returning_Visitor,False,False
4.0,104.0,0.0,0.0,8.0,243.5,0.0,0.016666668,0.0,0.0,Dec,2,2,3,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,676.0,0.0,0.05,0.0,0.0,May,2,2,2,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,241.0,0.0,0.018181818,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,240.0,0.0,0.028571429,58.788,0.2,May,2,2,3,2,New_Visitor,False,True
4.0,52.0,1.0,7.0,46.0,3087.0,0.003773585,0.021383649,16.946438,0.0,Mar,2,2,3,8,Returning_Visitor,False,True
6.0,141.5,3.0,474.5,46.0,1431.3334,0.003703704,0.015432099,6.0767345,0.0,May,1,1,1,4,Returning_Visitor,True,False
7.0,63.5,5.0,100.25,62.0,1573.2333,0.0,0.004594595,0.0,0.0,Mar,2,2,6,3,Returning_Visitor,True,False
3.0,99.0,0.0,0.0,23.0,831.6905,0.004166667,0.019444443,0.0,0.0,May,3,2,4,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,30.0,1438.0,0.0,0.013793103,100.165565,0.0,Nov,4,1,1,3,Returning_Visitor,False,True
3.0,149.0,0.0,0.0,25.0,1294.1833,0.014814815,0.02962963,0.0,0.0,May,3,2,1,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,77.0,0.0,0.06666667,0.0,0.0,Mar,4,2,6,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,226.83333,0.0,0.01,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,True,False
2.0,60.0,6.0,459.0,17.0,1370.0679,0.02173913,0.035072464,0.0,0.0,May,1,1,6,1,Returning_Visitor,False,False
1.0,10.0,0.0,0.0,39.0,1152.5,0.011965812,0.017802197,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
1.0,7.0,0.0,0.0,39.0,1118.8334,0.005405405,0.0190991,0.0,0.0,Nov,2,2,6,13,Returning_Visitor,False,False
4.0,20.0,0.0,0.0,57.0,1008.9167,0.003508772,0.029239766,5.304,0.0,May,2,5,2,6,Returning_Visitor,True,False
8.0,222.875,4.0,285.625,31.0,1622.8833,0.005405405,0.017488398,15.263997,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
11.0,362.3,0.0,0.0,41.0,1081.7134,0.01,0.028830409,27.512838,0.0,Sep,2,2,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,12.0,1952.75,0.03333333,0.068333335,0.0,0.0,Nov,2,4,8,1,Returning_Visitor,False,False
7.0,360.75,0.0,0.0,264.0,10497.154,0.00295026,0.012825542,8.83351,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
2.0,146.9,0.0,0.0,45.0,6707.54,0.011363636,0.019859307,4.0233235,0.0,Oct,2,2,8,2,Returning_Visitor,False,False
6.0,98.0,0.0,0.0,12.0,343.0,0.019444443,0.032222223,0.0,0.0,Mar,1,2,1,2,Returning_Visitor,True,False
1.0,12.6,0.0,0.0,6.0,140.7,0.0,0.00952381,15.894801,0.0,Jul,2,10,3,2,Returning_Visitor,True,True
1.0,112.8,0.0,0.0,8.0,543.73334,0.0,0.011111111,28.698435,0.0,Oct,1,1,6,2,New_Visitor,True,True
1.0,38.2,1.0,9.0,21.0,1290.5,0.0,0.0,86.12351,0.0,Nov,2,2,9,2,New_Visitor,False,True
6.0,141.0,1.0,16.0,143.0,4081.2488,0.002721088,0.01562134,5.3767405,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
3.0,152.5,5.0,243.5,43.0,3065.9453,0.0,0.011666667,3.31108,0.0,Mar,1,2,1,1,Returning_Visitor,True,True
4.0,94.23333,2.0,72.0,145.0,2935.2554,0.001360544,0.005708347,0.268093,0.0,Aug,2,2,2,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,272.66666,0.0,0.009090909,0.0,0.0,May,3,2,1,4,New_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,410.91666,0.10526316,0.11947368,0.0,1.0,May,3,2,4,13,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,25.0,280.93332,0.0,0.022666667,0.0,0.4,May,2,2,1,13,Returning_Visitor,False,False
4.0,63.0,0.0,0.0,5.0,95.5,0.0,0.025,0.0,0.0,Mar,3,2,1,9,New_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,Jul,1,1,4,4,Returning_Visitor,False,False
1.0,53.4,0.0,0.0,3.0,292.0,0.0,0.0,0.0,0.0,Nov,2,2,1,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,330.0,0.06666667,0.1,0.0,0.0,Mar,3,2,8,10,Returning_Visitor,False,False
1.0,34.5,0.0,0.0,22.0,279.83334,0.008695652,0.013043478,0.0,0.0,Nov,2,2,1,2,Other,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Aug,3,2,1,1,Returning_Visitor,True,False
2.0,123.0,0.0,0.0,6.0,178.33333,0.0,0.023809524,0.0,0.0,May,3,2,1,1,Returning_Visitor,True,False
4.0,149.25,0.0,0.0,27.0,1212.8096,0.0,0.020967742,14.892108,0.0,Mar,2,2,7,2,Returning_Visitor,False,True
8.0,139.68182,8.0,353.33334,45.0,2003.4152,0.007142857,0.00755102,5.5767207,0.0,Mar,2,2,4,2,Returning_Visitor,False,True
7.0,150.35715,1.0,9.0,221.0,11431.001,0.011148992,0.021904109,1.5824732,0.0,Nov,2,5,1,2,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,9.0,78.25,0.07777778,0.08888889,0.0,0.0,May,1,1,3,2,Returning_Visitor,True,False
4.0,31.708334,1.0,4.0,51.0,946.39343,0.02254902,0.035630252,10.371758,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,360.75,0.0,0.04,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
5.0,335.8,0.0,0.0,20.0,910.41,0.0,0.003333333,0.0,0.0,Nov,2,2,4,2,New_Visitor,True,False
2.0,171.2,0.0,0.0,16.0,218.0,0.011111111,0.03333333,0.0,0.0,Oct,1,2,6,4,Returning_Visitor,False,False
3.0,97.0,0.0,0.0,15.0,482.0,0.0125,0.025,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,28.0,219.8,0.0,0.037931032,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,11.0,572.0,0.036363635,0.07272727,0.0,0.0,Nov,1,1,4,3,Returning_Visitor,False,False
3.0,110.5,0.0,0.0,10.0,284.0,0.0,0.008333333,0.0,1.0,May,1,8,1,11,New_Visitor,True,False
0.0,0.0,0.0,0.0,7.0,354.5,0.028571429,0.04,0.0,0.0,Nov,2,2,4,8,Returning_Visitor,False,False
4.0,237.0,3.0,87.7,16.0,379.3,0.021212121,0.05757576,0.0,0.0,Oct,7,1,1,3,Returning_Visitor,False,False
2.0,149.66667,0.0,0.0,4.0,86.75,0.0,0.016666668,0.0,0.0,May,3,2,6,5,New_Visitor,False,False
3.0,45.8,0.0,0.0,63.0,2435.6975,0.00952381,0.017460316,0.0,0.0,Jul,3,2,4,3,Returning_Visitor,False,False
3.0,270.0,1.0,1778.0,362.0,13259.294,0.002883379,0.008837606,0.0,0.0,May,2,2,1,19,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,29.0,1211.1666,0.0,0.006896552,0.0,0.0,Nov,2,2,4,2,New_Visitor,False,True
6.0,140.0,1.0,12.0,52.0,723.31586,0.001212121,0.006277056,4.5043817,0.0,May,3,2,4,11,Returning_Visitor,False,False
6.0,262.25,3.0,298.0,49.0,2302.0212,0.000308642,0.026591845,43.361637,0.0,Mar,1,1,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,52.0,1622.4333,0.006410256,0.031730767,0.0,0.0,May,2,2,3,13,Returning_Visitor,False,False
0.0,0.0,1.0,14.0,19.0,1666.75,0.0,0.021052632,0.0,0.0,Nov,8,13,9,20,Other,False,False
0.0,0.0,0.0,0.0,12.0,153.625,0.0,0.008333333,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,True
2.0,40.25,0.0,0.0,23.0,766.25,0.008333333,0.025,24.07952,0.0,Dec,1,1,2,8,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,32.0,1658.125,0.0,0.014791667,19.605515,0.0,Nov,2,2,1,10,Returning_Visitor,False,False
